#yyyymm,locid,faacarrier,nominal_taxi_out,nominal_taxi_in
201303,IAD,AFR,12.3,5.5
201303,IAD,AJI,12.3,5.5
201303,IAD,ALL_FLTS,12.270924997876497,5.377936004117697
201303,IAD,AMX,12.3,5.5
201303,IAD,ANA,12.3,5.5
201303,IAD,ASH,12.2,5.7
201303,IAD,ASQ,12.3,5.5
201303,IAD,AUA,12.3,5.5
201303,IAD,AVA,12.3,5.5
201303,IAD,AWI,12.3,5.5
201303,IAD,BAW,12.3,5.5
201303,IAD,BJS,12.3,5.5
201303,IAD,BNA,12.3,5.5
201303,IAD,BSK,12.3,5.5
201303,IAD,CAY,12.3,5.5
201303,IAD,CHQ,12.3,5.5
201303,IAD,CMP,12.3,5.5
201303,IAD,CNS,12.3,5.5
201303,IAD,CPZ,12.3,5.5
201303,IAD,CSJ,12.3,5.5
201303,IAD,CSQ,12.3,5.5
201303,IAD,CTL,12.3,5.5
201303,IAD,CXP,12.3,5.5
201303,IAD,DAL,14.2,6.0
201303,IAD,DCM,12.3,5.5
201303,IAD,DLH,12.3,5.5
201303,IAD,DRL,12.3,5.5
201303,IAD,ECJ,12.3,5.5
201303,IAD,EDG,12.3,5.5
201303,IAD,EJA,12.3,5.5
201303,IAD,EJM,12.3,5.5
201303,IAD,ELJ,12.3,5.5
201303,IAD,EXH,12.3,5.5
201303,IAD,FDX,12.3,5.5
201303,IAD,FDY,12.3,5.5
201303,IAD,FIV,12.3,5.5
201303,IAD,FLG,14.4,5.5
201303,IAD,FWK,12.3,5.5
201303,IAD,GAJ,12.3,5.5
201303,IAD,GCT,12.3,5.5
201303,IAD,GJE,12.3,5.5
201303,IAD,GJS,12.3,5.5
201303,IAD,GLT,12.3,5.5
201303,IAD,GTH,12.3,5.5
201303,IAD,HPJ,12.3,5.5
201303,IAD,HPN,12.3,5.5
201303,IAD,HRC,12.3,5.5
201303,IAD,HRF,12.3,5.5
201303,IAD,ICE,12.3,5.5
201303,IAD,IMG,12.3,5.5
201303,IAD,JAS,12.3,5.5
201303,IAD,JBU,13.8,4.5
201303,IAD,JCT,12.3,5.5
201303,IAD,JDC,12.3,5.5
201303,IAD,JIA,12.3,5.5
201303,IAD,JLG,12.3,5.5
201303,IAD,JTL,12.3,5.5
201303,IAD,KAI,12.3,5.5
201303,IAD,KAL,12.3,5.5
201303,IAD,KCE,12.3,5.5
201303,IAD,KEY,12.3,5.5
201303,IAD,LAK,12.3,5.5
201303,IAD,LBQ,12.3,5.5
201303,IAD,LJY,12.3,5.5
201303,IAD,LKF,12.3,5.5
201303,IAD,LMJ,12.3,5.5
201303,IAD,LOF,12.3,5.5
201303,IAD,LRT,12.3,5.5
201303,IAD,LXJ,12.3,5.5
201303,IAD,MJI,12.3,5.5
201303,IAD,MJR,12.3,5.5
201303,IAD,MLN,12.3,5.5
201303,IAD,MTN,12.3,5.5
201303,IAD,NAF,12.3,5.5
201303,IAD,NSH,12.3,5.5
201303,IAD,NUS,12.3,5.5
201303,IAD,OPT,12.3,5.5
201303,IAD,PAT,12.3,5.5
201303,IAD,PHJ,12.3,5.5
201303,IAD,PJC,12.3,5.5
201303,IAD,PRY,12.3,5.5
201303,IAD,PXG,12.3,5.5
201303,IAD,QTR,12.3,5.5
201303,IAD,RAX,12.3,5.5
201303,IAD,RGY,12.3,5.5
201303,IAD,RJC,12.3,5.5
201303,IAD,RPA,12.3,5.5
201303,IAD,RSP,12.3,5.5
201303,IAD,RVJ,12.3,5.5
201303,IAD,SAA,12.3,5.5
201303,IAD,SAS,12.3,5.5
201303,IAD,SBE,12.3,5.5
201303,IAD,SCX,12.3,5.5
201303,IAD,SIL,12.3,5.5
201303,IAD,SKQ,12.3,5.5
201303,IAD,SKW,12.3,5.5
201303,IAD,SRY,12.3,5.5
201303,IAD,SVA,12.3,5.5
201303,IAD,SWA,9.5,4.8
201303,IAD,SWQ,12.3,5.5
201303,IAD,TAI,12.3,5.5
201303,IAD,TCF,12.3,5.5
201303,IAD,TFF,12.3,5.5
201303,IAD,THY,12.3,5.5
201303,IAD,TKK,12.3,5.5
201303,IAD,TKM,12.3,5.5
201303,IAD,TMC,12.3,5.5
201303,IAD,TWY,12.3,5.5
201303,IAD,UAE,12.3,5.5
201303,IAD,UAL,12.0,5.0
201303,IAD,UCA,12.3,5.5
201303,IAD,UJC,12.3,5.5
201303,IAD,UPS,12.3,5.5
201303,IAD,VET,12.3,5.5
201303,IAD,VIR,12.3,5.5
201303,IAD,VNR,12.3,5.5
201303,IAD,VRD,12.3,5.5
201303,IAD,WDY,12.3,5.5
201303,IAD,WIG,12.3,5.5
201303,IAD,WML,12.3,5.5
201303,IAD,WWI,12.3,5.5
201303,IAD,XSR,12.3,5.5
201303,IAG,ALL_FLTS,11.3,5.2
201303,IAG,EJA,11.3,5.2
201303,IAG,NKS,11.3,5.2
201303,IAH,AAL,10.6,5.8
201303,IAH,ABX,11.9,5.6
201303,IAH,AFR,11.9,5.6
201303,IAH,AJI,11.9,5.6
201303,IAH,ALL_FLTS,11.25230827032358,5.467241621748301
201303,IAH,AMF,11.9,5.6
201303,IAH,AMX,11.9,5.6
201303,IAH,ASA,11.9,5.6
201303,IAH,ASQ,11.9,5.6
201303,IAH,AWE,11.9,5.6
201303,IAH,BAW,11.9,5.6
201303,IAH,BJS,11.9,5.6
201303,IAH,BSK,11.9,5.6
201303,IAH,BVN,11.9,5.6
201303,IAH,BYA,11.9,5.6
201303,IAH,CAL,11.9,5.6
201303,IAH,CLX,11.9,5.6
201303,IAH,CON,11.9,5.6
201303,IAH,CPA,11.9,5.6
201303,IAH,CPZ,11.9,5.6
201303,IAH,DAL,12.6,5.8
201303,IAH,DCM,11.9,5.6
201303,IAH,DLH,11.9,5.6
201303,IAH,EGF,10.4,4.8
201303,IAH,EJA,11.9,5.6
201303,IAH,EJM,11.9,5.6
201303,IAH,ELJ,11.9,5.6
201303,IAH,FDX,11.9,5.6
201303,IAH,FDY,11.9,5.6
201303,IAH,FFT,9.4,6.0
201303,IAH,FIV,11.9,5.6
201303,IAH,FLG,12.8,4.7
201303,IAH,FWK,11.9,5.6
201303,IAH,GEC,11.9,5.6
201303,IAH,GTI,11.9,5.6
201303,IAH,GTX,11.9,5.6
201303,IAH,HKB,11.9,5.6
201303,IAH,JBA,11.9,5.6
201303,IAH,JTL,11.9,5.6
201303,IAH,JZA,11.9,5.6
201303,IAH,LAK,11.9,5.6
201303,IAH,LJY,11.9,5.6
201303,IAH,LOF,11.9,5.6
201303,IAH,LXJ,11.9,5.6
201303,IAH,LYM,11.9,5.6
201303,IAH,MLN,11.9,5.6
201303,IAH,MRA,11.9,5.6
201303,IAH,MRC,11.9,5.6
201303,IAH,NKS,11.9,5.6
201303,IAH,OPT,11.9,5.6
201303,IAH,POT,11.9,5.6
201303,IAH,QTR,11.9,5.6
201303,IAH,RAX,11.9,5.6
201303,IAH,RPA,11.9,5.6
201303,IAH,RSP,11.9,5.6
201303,IAH,RUF,11.9,5.6
201303,IAH,SBE,11.9,5.6
201303,IAH,SCX,11.9,5.6
201303,IAH,SIA,11.9,5.6
201303,IAH,SKW,10.7,5.0
201303,IAH,SLI,11.9,5.6
201303,IAH,SNC,11.9,5.6
201303,IAH,SVA,11.9,5.6
201303,IAH,TAI,11.9,5.6
201303,IAH,TCF,11.9,5.6
201303,IAH,TWY,11.9,5.6
201303,IAH,UAE,11.9,5.6
201303,IAH,UAL,10.5,5.4
201303,IAH,UPS,11.9,5.6
201303,IAH,VIV,11.9,5.6
201303,IAH,VJT,11.9,5.6
201303,IAH,WWI,11.9,5.6
201303,IAH,XSR,11.9,5.6
201303,ICT,AAL,9.7,4.0
201303,ICT,AAY,9.7,4.2
201303,ICT,AJI,9.7,4.2
201303,ICT,ALL_FLTS,9.69013157894737,4.215122873345936
201303,ICT,AMF,9.7,4.2
201303,ICT,ASP,9.7,4.2
201303,ICT,ASQ,9.7,4.2
201303,ICT,CPZ,9.7,4.2
201303,ICT,CXP,9.7,4.2
201303,ICT,DAL,9.7,4.2
201303,ICT,EGF,9.7,3.6
201303,ICT,EJA,9.7,4.2
201303,ICT,FDX,9.7,4.2
201303,ICT,FIV,9.7,4.2
201303,ICT,FLG,11.4,6.5
201303,ICT,FLX,9.7,4.2
201303,ICT,JAS,9.7,4.2
201303,ICT,OPT,9.7,4.2
201303,ICT,RPA,9.7,4.2
201303,ICT,SCX,9.7,4.2
201303,ICT,SKW,9.1,4.2
201303,ICT,SUB,9.7,4.2
201303,ICT,SWA,9.7,4.2
201303,ICT,TRS,8.8,4.2
201303,ICT,UAL,10.1,3.9
201303,ICT,UJC,9.7,4.2
201303,ICT,ULA,9.7,4.2
201303,ICT,UPS,9.7,4.2
201303,ICT,USC,9.7,4.2
201303,ICT,XSR,9.7,4.2
201303,IDA,AAY,9.5,3.7
201303,IDA,ALL_FLTS,9.19103448275862,3.544137931034483
201303,IDA,AMF,9.5,3.7
201303,IDA,CFS,9.5,3.7
201303,IDA,CPT,9.5,3.7
201303,IDA,EJA,9.5,3.7
201303,IDA,PTY,9.5,3.7
201303,IDA,SKW,9.1,3.5
201303,IDA,VDA,9.5,3.7
201303,IDP,ALL_FLTS,11.3,5.2
201303,IDP,EJA,11.3,5.2
201303,IFP,ALL_FLTS,11.3,5.2
201303,IFP,CTA,11.3,5.2
201303,IFP,OPT,11.3,5.2
201303,IFP,RPA,11.3,5.2
201303,IFP,SCX,11.3,5.2
201303,IGM,ALL_FLTS,11.3,5.2
201303,IGM,AMF,11.3,5.2
201303,IGM,GLA,11.3,5.2
201303,IKG,ALL_FLTS,11.3,5.2
201303,IKG,GCT,11.3,5.2
201303,IKG,SBE,11.3,5.2
201303,IKG,VNR,11.3,5.2
201303,IKG,XSR,11.3,5.2
201303,ILE,ALL_FLTS,11.3,5.2
201303,ILE,NGF,11.3,5.2
201303,ILG,ALL_FLTS,11.3,5.2
201303,ILG,BSK,11.3,5.2
201303,ILG,CNS,11.3,5.2
201303,ILG,CXP,11.3,5.2
201303,ILG,DCM,11.3,5.2
201303,ILG,EJA,11.3,5.2
201303,ILG,EJM,11.3,5.2
201303,ILG,ELJ,11.3,5.2
201303,ILG,LXJ,11.3,5.2
201303,ILG,MLN,11.3,5.2
201303,ILG,MMD,11.3,5.2
201303,ILG,OPT,11.3,5.2
201303,ILG,PRY,11.3,5.2
201303,ILG,TKK,11.3,5.2
201303,ILG,TMC,11.3,5.2
201303,ILG,WWI,11.3,5.2
201303,ILI,AER,11.3,5.2
201303,ILI,ALL_FLTS,11.3,5.2
201303,ILI,IAR,11.3,5.2
201303,ILI,LYC,11.3,5.2
201303,ILI,VTS,11.3,5.2
201303,ILM,ALL_FLTS,10.631489361702128,3.514115898959881
201303,ILM,ASH,12.1,4.2
201303,ILM,ASQ,10.4,3.4
201303,ILM,AWE,10.4,3.4
201303,ILM,AWI,10.4,3.4
201303,ILM,CHQ,10.4,3.4
201303,ILM,DAL,10.4,3.4
201303,ILM,DCM,10.4,3.4
201303,ILM,EJA,10.4,3.4
201303,ILM,GJS,10.4,3.4
201303,ILM,JIA,10.4,3.4
201303,ILM,JLG,10.4,3.4
201303,ILM,LXJ,10.4,3.4
201303,ILM,OPT,10.4,3.4
201303,ILM,PDT,10.4,3.4
201303,ILM,RJC,10.4,3.4
201303,ILM,RPA,10.4,3.4
201303,ILM,TWY,10.4,3.4
201303,ILM,VNR,10.4,3.4
201303,ILM,WML,10.4,3.4
201303,ILN,ABX,11.3,5.2
201303,ILN,ALL_FLTS,11.3,5.2
201303,ILN,GTI,11.3,5.2
201303,IMS,ALL_FLTS,11.3,5.2
201303,IMS,EJA,11.3,5.2
201303,IMT,ALL_FLTS,11.3,5.2
201303,IMT,FIV,11.3,5.2
201303,IMT,HKA,11.3,5.2
201303,IMT,IRO,11.3,5.2
201303,IMT,SKW,11.3,5.2
201303,IND,AAL,10.3,3.9
201303,IND,AJI,11.0,5.0
201303,IND,ALL_FLTS,10.712624759236562,4.90438904494382
201303,IND,ASH,9.8,3.9
201303,IND,ASQ,11.0,5.0
201303,IND,AWE,11.0,5.0
201303,IND,AWI,11.0,5.0
201303,IND,BJS,11.0,5.0
201303,IND,BSK,11.0,5.0
201303,IND,CHQ,11.0,5.0
201303,IND,CLX,11.0,5.0
201303,IND,CNV,11.0,5.0
201303,IND,CPZ,11.0,5.0
201303,IND,CSJ,11.0,5.0
201303,IND,CTL,11.0,5.0
201303,IND,CXP,11.0,5.0
201303,IND,DAL,13.3,6.1
201303,IND,DCM,11.0,5.0
201303,IND,DDA,11.0,5.0
201303,IND,EGC,11.0,5.0
201303,IND,EGF,10.8,3.5
201303,IND,EJA,11.0,5.0
201303,IND,EJM,11.0,5.0
201303,IND,ELJ,11.0,5.0
201303,IND,FDX,10.5,5.4
201303,IND,FFT,8.9,4.9
201303,IND,FIV,11.0,5.0
201303,IND,FLG,12.0,4.9
201303,IND,FSR,11.0,5.0
201303,IND,GGA,11.0,5.0
201303,IND,GLT,11.0,5.0
201303,IND,GTH,11.0,5.0
201303,IND,GTI,11.0,5.0
201303,IND,HKB,11.0,5.0
201303,IND,IRO,11.0,5.0
201303,IND,JIA,11.0,5.0
201303,IND,JTL,11.0,5.0
201303,IND,JUS,11.0,5.0
201303,IND,JZA,11.0,5.0
201303,IND,KFS,11.0,5.0
201303,IND,LAK,11.0,5.0
201303,IND,LKF,11.0,5.0
201303,IND,LMO,11.0,5.0
201303,IND,LXJ,11.0,5.0
201303,IND,MLN,11.0,5.0
201303,IND,MTN,11.0,5.0
201303,IND,NUS,11.0,5.0
201303,IND,NWF,11.0,5.0
201303,IND,OAE,11.0,5.0
201303,IND,OPT,11.0,5.0
201303,IND,PAT,11.0,5.0
201303,IND,PRY,11.0,5.0
201303,IND,RAX,11.0,5.0
201303,IND,RBY,11.0,5.0
201303,IND,RPA,11.0,5.0
201303,IND,RVJ,11.0,5.0
201303,IND,SBE,11.0,5.0
201303,IND,SCX,11.0,5.0
201303,IND,SJJ,11.0,5.0
201303,IND,SKW,10.4,4.7
201303,IND,SPA,11.0,5.0
201303,IND,SRY,11.0,5.0
201303,IND,SWA,8.1,3.7
201303,IND,SWQ,11.0,5.0
201303,IND,TCF,11.0,5.0
201303,IND,TRS,9.9,4.7
201303,IND,TSS,11.0,5.0
201303,IND,TTX,11.0,5.0
201303,IND,TWY,11.0,5.0
201303,IND,UAL,11.0,5.0
201303,IND,USC,11.0,5.0
201303,IND,VNR,11.0,5.0
201303,IND,VTE,11.0,5.0
201303,IND,WOA,11.0,5.0
201303,IND,XSR,11.0,5.0
201303,INL,ALL_FLTS,11.3,5.2
201303,INL,SCX,11.3,5.2
201303,INL,SKW,11.3,5.2
201303,INL,TWY,11.3,5.2
201303,INT,ALL_FLTS,11.3,5.2
201303,INT,BJS,11.3,5.2
201303,INT,BSK,11.3,5.2
201303,INT,CAP,11.3,5.2
201303,INT,CNS,11.3,5.2
201303,INT,EJA,11.3,5.2
201303,INT,EJM,11.3,5.2
201303,INT,ELJ,11.3,5.2
201303,INT,FIV,11.3,5.2
201303,INT,JLG,11.3,5.2
201303,INT,LXJ,11.3,5.2
201303,INT,NSH,11.3,5.2
201303,INT,OPT,11.3,5.2
201303,INT,UAL,11.3,5.2
201303,INT,VNR,11.3,5.2
201303,INW,ALL_FLTS,11.3,5.2
201303,INW,AMF,11.3,5.2
201303,IOW,ALL_FLTS,11.3,5.2
201303,IOW,JTL,11.3,5.2
201303,IOW,OPT,11.3,5.2
201303,IPL,ALL_FLTS,8.331707317073171,2.9513513513513514
201303,IPL,AMF,8.4,2.8
201303,IPL,PCM,8.4,2.8
201303,IPL,REH,8.4,2.8
201303,IPL,RSP,8.4,2.8
201303,IPL,SKW,8.2,3.3
201303,IPT,ALL_FLTS,11.3,5.2
201303,IPT,ECJ,11.3,5.2
201303,IPT,PDT,11.3,5.2
201303,IRK,ALL_FLTS,11.3,5.2
201303,IRK,KAP,11.3,5.2
201303,ISM,ALL_FLTS,11.3,5.2
201303,ISM,BJS,11.3,5.2
201303,ISM,EJA,11.3,5.2
201303,ISM,EJM,11.3,5.2
201303,ISM,ELJ,11.3,5.2
201303,ISM,FIV,11.3,5.2
201303,ISM,FWK,11.3,5.2
201303,ISM,HRC,11.3,5.2
201303,ISM,JTL,11.3,5.2
201303,ISM,LXJ,11.3,5.2
201303,ISM,NSH,11.3,5.2
201303,ISM,OPT,11.3,5.2
201303,ISM,TFF,11.3,5.2
201303,ISM,TWY,11.3,5.2
201303,ISM,VNR,11.3,5.2
201303,ISM,WWI,11.3,5.2
201303,ISN,ALL_FLTS,11.3,5.2
201303,ISN,ASQ,11.3,5.2
201303,ISN,GLA,11.3,5.2
201303,ISN,LYM,11.3,5.2
201303,ISN,SKW,11.3,5.2
201303,ISO,ALL_FLTS,11.3,5.2
201303,ISO,EJA,11.3,5.2
201303,ISO,ELJ,11.3,5.2
201303,ISO,FIV,11.3,5.2
201303,ISO,RBY,11.3,5.2
201303,ISO,UJC,11.3,5.2
201303,ISP,ALL_FLTS,7.368556701030927,3.9
201303,ISP,AWI,7.5,3.9
201303,ISP,CAP,7.5,3.9
201303,ISP,CHQ,7.5,3.9
201303,ISP,CNS,7.5,3.9
201303,ISP,DCM,7.5,3.9
201303,ISP,DDA,7.5,3.9
201303,ISP,EJA,7.5,3.9
201303,ISP,EJM,7.5,3.9
201303,ISP,FIV,7.5,3.9
201303,ISP,LJY,7.5,3.9
201303,ISP,LRT,7.5,3.9
201303,ISP,OPT,7.5,3.9
201303,ISP,PDT,7.5,3.9
201303,ISP,RAX,7.5,3.9
201303,ISP,SWA,7.3,3.9
201303,ISP,TFF,7.5,3.9
201303,ISP,TMC,7.5,3.9
201303,ISP,VNR,7.5,3.9
201303,ISP,XFL,7.5,3.9
201303,ISP,XLS,7.5,3.9
201303,ITH,ALL_FLTS,15.00759493670886,7.54203821656051
201303,ITH,AWI,15.4,7.7
201303,ITH,CNS,15.4,7.7
201303,ITH,EJA,15.4,7.7
201303,ITH,ELJ,15.4,7.7
201303,ITH,EXH,15.4,7.7
201303,ITH,FLG,13.4,6.9
201303,ITH,LXJ,15.4,7.7
201303,ITH,PDT,15.4,7.7
201303,ITH,UCA,15.4,7.7
201303,ITH,VNR,15.4,7.7
201303,ITO,AAH,7.9,5.0
201303,ITO,ALL_FLTS,7.804511278195489,5.068387909319899
201303,ITO,ASH,8.7,4.5
201303,ITO,CAP,7.9,5.0
201303,ITO,FDX,7.9,5.0
201303,ITO,HAL,7.6,5.2
201303,ITO,MKU,7.9,5.0
201303,ITO,MUI,7.9,5.0
201303,ITO,RDS,7.9,5.0
201303,ITO,UAL,7.9,5.0
201303,ITR,ALL_FLTS,11.3,5.2
201303,ITR,LYM,11.3,5.2
201303,IWA,AAY,11.3,5.2
201303,IWA,ALL_FLTS,11.3,5.2
201303,IWA,EJA,11.3,5.2
201303,IWA,FAO,11.3,5.2
201303,IWA,FFT,11.3,5.2
201303,IWA,NKS,11.3,5.2
201303,IWA,OPT,11.3,5.2
201303,IWA,RPN,11.3,5.2
201303,IWD,ALL_FLTS,11.3,5.2
201303,IWD,GLA,11.3,5.2
201303,IWS,ALL_FLTS,11.3,5.2
201303,IWS,EJA,11.3,5.2
201303,IXD,ALL_FLTS,11.3,5.2
201303,IXD,BKA,11.3,5.2
201303,IXD,DCM,11.3,5.2
201303,IXD,EJA,11.3,5.2
201303,IXD,ELJ,11.3,5.2
201303,IXD,FIV,11.3,5.2
201303,IXD,JDC,11.3,5.2
201303,IXD,LJY,11.3,5.2
201303,IXD,OPT,11.3,5.2
201303,IXD,XSR,11.3,5.2
201303,IYK,ALL_FLTS,8.588297872340426,3.561176470588235
201303,IYK,AMF,8.4,3.7
201303,IYK,PCM,8.4,3.7
201303,IYK,SKW,8.7,3.5
201303,JAC,AAL,12.7,3.2
201303,JAC,ALL_FLTS,12.24025974025974,3.192727272727273
201303,JAC,AMF,12.7,3.2
201303,JAC,BJS,12.7,3.2
201303,JAC,DAL,12.7,3.2
201303,JAC,DCM,12.7,3.2
201303,JAC,EJA,12.7,3.2
201303,JAC,ELJ,12.7,3.2
201303,JAC,FFT,12.7,3.2
201303,JAC,JAS,12.7,3.2
201303,JAC,KEY,12.7,3.2
201303,JAC,LAK,12.7,3.2
201303,JAC,LXJ,12.7,3.2
201303,JAC,OPT,12.7,3.2
201303,JAC,PEG,12.7,3.2
201303,JAC,RPA,12.7,3.2
201303,JAC,SKW,11.1,3.4
201303,JAC,TTE,12.7,3.2
201303,JAC,UAL,11.3,3.0
201303,JAC,VHT,12.7,3.2
201303,JAC,VNR,12.7,3.2
201303,JAC,XJC,12.7,3.2
201303,JAN,ALL_FLTS,8.778862559241706,3.3096682464454976
201303,JAN,ASQ,9.2,3.5
201303,JAN,AWI,9.2,3.5
201303,JAN,DAL,9.2,3.5
201303,JAN,EGF,8.9,2.9
201303,JAN,EJA,9.2,3.5
201303,JAN,FLG,11.0,4.1
201303,JAN,JIA,9.2,3.5
201303,JAN,RPA,9.2,3.5
201303,JAN,SWA,6.8,3.1
201303,JAN,UPS,9.2,3.5
201303,JAN,VNR,9.2,3.5
201303,JAN,XSR,9.2,3.5
201303,JAX,AAL,11.1,5.0
201303,JAX,ALL_FLTS,10.734047462096242,4.282990716180372
201303,JAX,ASH,10.1,3.2
201303,JAX,ASQ,10.7,4.4
201303,JAX,AWE,10.7,4.4
201303,JAX,AWI,10.7,4.4
201303,JAX,BJS,10.7,4.4
201303,JAX,CPZ,10.7,4.4
201303,JAX,CSJ,10.7,4.4
201303,JAX,DAL,13.8,4.9
201303,JAX,DCM,10.7,4.4
201303,JAX,DOJ,10.7,4.4
201303,JAX,EDG,10.7,4.4
201303,JAX,EGF,10.8,3.6
201303,JAX,EJA,10.7,4.4
201303,JAX,EJM,10.7,4.4
201303,JAX,ELJ,10.7,4.4
201303,JAX,FDX,10.7,4.4
201303,JAX,FFT,10.7,4.4
201303,JAX,FIV,10.7,4.4
201303,JAX,FJS,10.7,4.4
201303,JAX,FLG,12.4,4.7
201303,JAX,FTH,10.7,4.4
201303,JAX,FWK,10.7,4.4
201303,JAX,GJS,10.7,4.4
201303,JAX,GKA,10.7,4.4
201303,JAX,JAS,10.7,4.4
201303,JAX,JBU,11.4,3.5
201303,JAX,JIA,10.7,4.4
201303,JAX,JLG,10.7,4.4
201303,JAX,JTL,10.7,4.4
201303,JAX,LJY,10.7,4.4
201303,JAX,LMO,10.7,4.4
201303,JAX,LXJ,10.7,4.4
201303,JAX,MLN,10.7,4.4
201303,JAX,NSH,10.7,4.4
201303,JAX,OPT,10.7,4.4
201303,JAX,PAT,10.7,4.4
201303,JAX,PWA,10.7,4.4
201303,JAX,RBY,10.7,4.4
201303,JAX,RPA,10.7,4.4
201303,JAX,RSP,10.7,4.4
201303,JAX,SIL,10.7,4.4
201303,JAX,SUB,10.7,4.4
201303,JAX,SWA,8.0,3.9
201303,JAX,TCF,10.7,4.4
201303,JAX,TKM,10.7,4.4
201303,JAX,TRS,11.4,4.9
201303,JAX,UAL,10.7,4.1
201303,JAX,UPS,10.7,4.4
201303,JAX,VHT,10.7,4.4
201303,JAX,VNR,10.7,4.4
201303,JAX,VRT,10.7,4.4
201303,JAX,WWI,10.7,4.4
201303,JAX,XLS,10.7,4.4
201303,JBR,ALL_FLTS,11.3,5.2
201303,JBR,JTL,11.3,5.2
201303,JBR,WBR,11.3,5.2
201303,JCT,ALL_FLTS,11.3,5.2
201303,JCT,LXJ,11.3,5.2
201303,JEF,ALL_FLTS,11.3,5.2
201303,JEF,GAJ,11.3,5.2
201303,JEF,PAT,11.3,5.2
201303,JEF,VNR,11.3,5.2
201303,JFK,AAL,18.4,8.0
201303,JFK,AAR,17.8,7.7
201303,JFK,AAW,17.8,7.7
201303,JFK,ABX,17.8,7.7
201303,JFK,AEA,17.8,7.7
201303,JFK,AFL,17.8,7.7
201303,JFK,AFR,17.8,7.7
201303,JFK,AIC,17.8,7.7
201303,JFK,AIJ,17.8,7.7
201303,JFK,AJI,17.8,7.7
201303,JFK,ALL_FLTS,18.286022895125555,7.346506713078071
201303,JFK,AMX,17.8,7.7
201303,JFK,ANA,17.8,7.7
201303,JFK,ARA,17.8,7.7
201303,JFK,ASH,17.8,7.7
201303,JFK,ASQ,17.8,7.7
201303,JFK,AUA,17.8,7.7
201303,JFK,AVA,17.8,7.7
201303,JFK,AWE,17.8,7.7
201303,JFK,AZA,17.8,7.7
201303,JFK,BAW,17.8,7.7
201303,JFK,BEL,17.8,7.7
201303,JFK,BER,17.8,7.7
201303,JFK,BOS,17.8,7.7
201303,JFK,BWA,17.8,7.7
201303,JFK,CAL,17.8,7.7
201303,JFK,CAO,17.8,7.7
201303,JFK,CAY,17.8,7.7
201303,JFK,CCA,17.8,7.7
201303,JFK,CHQ,17.8,7.7
201303,JFK,CKS,17.8,7.7
201303,JFK,CLX,17.8,7.7
201303,JFK,CMP,17.8,7.7
201303,JFK,CNS,17.8,7.7
201303,JFK,CPA,17.8,7.7
201303,JFK,CSJ,17.8,7.7
201303,JFK,DAL,20.6,9.5
201303,JFK,DCM,17.8,7.7
201303,JFK,DLH,17.8,7.7
201303,JFK,ECJ,17.8,7.7
201303,JFK,EDG,17.8,7.7
201303,JFK,EGF,15.7,6.4
201303,JFK,EIA,17.8,7.7
201303,JFK,EIN,17.8,7.7
201303,JFK,EJA,17.8,7.7
201303,JFK,EJM,17.8,7.7
201303,JFK,ELJ,17.8,7.7
201303,JFK,ELY,17.8,7.7
201303,JFK,ETD,17.8,7.7
201303,JFK,EVA,17.8,7.7
201303,JFK,FDX,17.8,7.7
201303,JFK,FIN,17.8,7.7
201303,JFK,FIV,17.8,7.7
201303,JFK,FJS,17.8,7.7
201303,JFK,FLG,17.8,7.7
201303,JFK,FRG,17.8,7.7
201303,JFK,FWK,17.8,7.7
201303,JFK,GEC,17.8,7.7
201303,JFK,GJS,17.8,7.7
201303,JFK,GLT,17.8,7.7
201303,JFK,GPD,17.8,7.7
201303,JFK,GTH,17.8,7.7
201303,JFK,GTI,17.8,7.7
201303,JFK,HAL,17.8,7.7
201303,JFK,IAM,17.8,7.7
201303,JFK,IBE,17.8,7.7
201303,JFK,ICE,17.8,7.7
201303,JFK,IFL,17.8,7.7
201303,JFK,JAL,17.8,7.7
201303,JFK,JBU,17.9,5.6
201303,JFK,JCT,17.8,7.7
201303,JFK,JLG,17.8,7.7
201303,JFK,JUS,17.8,7.7
201303,JFK,JZA,17.8,7.7
201303,JFK,KAC,17.8,7.7
201303,JFK,KAL,17.8,7.7
201303,JFK,KEY,17.8,7.7
201303,JFK,KFS,17.8,7.7
201303,JFK,KLM,17.8,7.7
201303,JFK,LAN,17.8,7.7
201303,JFK,LJY,17.8,7.7
201303,JFK,LKF,17.8,7.7
201303,JFK,LNE,17.8,7.7
201303,JFK,LOT,17.8,7.7
201303,JFK,LPE,17.8,7.7
201303,JFK,LRC,17.8,7.7
201303,JFK,LXJ,17.8,7.7
201303,JFK,MDS,17.8,7.7
201303,JFK,MLN,17.8,7.7
201303,JFK,MSR,17.8,7.7
201303,JFK,MXF,17.8,7.7
201303,JFK,NCA,17.8,7.7
201303,JFK,NGB,17.8,7.7
201303,JFK,OPT,17.8,7.7
201303,JFK,PAT,17.8,7.7
201303,JFK,PIA,17.8,7.7
201303,JFK,QFA,17.8,7.7
201303,JFK,QTR,17.8,7.7
201303,JFK,RAM,17.8,7.7
201303,JFK,RAX,17.8,7.7
201303,JFK,RCH,17.8,7.7
201303,JFK,RJA,17.8,7.7
201303,JFK,RPA,17.8,7.7
201303,JFK,RQT,17.8,7.7
201303,JFK,SAA,17.8,7.7
201303,JFK,SCX,17.8,7.7
201303,JFK,SIA,17.8,7.7
201303,JFK,SVA,17.8,7.7
